DATE,HOUR,STREET1,STREET2,ROAD_CLASS,District,Division,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INVAGE,INJURY,VEHTYPE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID
2015-03-18,10,LAWRENCE AVE W,KEELE ST,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,65 to 69,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,30
2015-03-20,20,ST CLAIR AVE W,ARLINGTON AVE,Major Arterial,Toronto and East York,13,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,25 to 29,None,Street Car,1,0,0,0,0,1,0,0,0,1,0,0,0,94
2015-03-20,20,KING ST W,TYNDALL AVE,Major Arterial,Toronto and East York,14,Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Cyclist Collisions,Driver,55 to 59,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,1,0,0,0,85
2015-03-20,20,KING ST W,TYNDALL AVE,Major Arterial,Toronto and East York,14,Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,45 to 49,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,85
2015-03-23,11,HOMEWOOD AVENUE,MAITLAND PLACE,Collector,Toronto and East York,51,Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,15 to 19,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,71
2015-03-23,11,HOMEWOOD AVENUE,MAITLAND PLACE,Collector,Toronto and East York,51,Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,71
2015-03-27,20,EGLINTON AVE E,VICTORIA PARK AVE,Major Arterial,North York,41,Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,0,0,0,0,119
2015-03-28,12,JANE ST,MAPLE LEAF DR,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,Sideswipe,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,0,1,1,0,0,0,0,0,0,0,0,28
2015-03-28,12,JANE ST,MAPLE LEAF DR,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,Sideswipe,Truck Driver,35 to 39,None,Truck-Tractor,0,0,0,1,1,0,0,0,0,0,0,0,0,28
2015-03-28,12,REINER RD,WILSON HEIGHTS BLVD,Minor Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,33
2015-03-30,8,WARDEN AVE,MCNICOLL AVE,Major Arterial,Scarborough,42,Mid-Block,No Control,Clear,Daylight,Wet,SMV Other,Driver,35 to 39,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,116
2015-04-01,16,ISLINGTON AVE,AYLESBURY RD,Major Arterial,Etobicoke York,22,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,15 to 19,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,9
2015-04-01,16,ISLINGTON AVE,AYLESBURY RD,Major Arterial,Etobicoke York,22,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,35 to 39,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,9
2015-04-02,19,DON MILLS RD,LEITH HILL RD,Major Arterial,North York,33,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,1,0,0,47
2015-04-03,9,VICTORIA PARK AVE,COMBERMERE DR,Major Arterial,North York,41,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,65 to 69,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,119
2015-04-03,9,VICTORIA PARK AVE,COMBERMERE DR,Major Arterial,North York,41,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,50 to 54,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,119
2015-04-03,9,VICTORIA PARK AVE,COMBERMERE DR,Major Arterial,North York,41,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,45 to 49,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,119
2015-04-03,9,VICTORIA PARK AVE,COMBERMERE DR,Major Arterial,North York,41,Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,35 to 39,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,119
2015-04-04,20,BROADVIEW AVE,GERRARD ST E,Minor Arterial,Toronto and East York,55,Mid-Block,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Driver,35 to 39,None,Street Car,1,0,0,0,0,1,0,0,0,0,0,0,0,68
2015-04-04,20,JANE ST,EAST DR,Major Arterial,Etobicoke York,12,Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,Pedestrian Collisions,Driver,70 to 74,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,0,0,0,0,111
2015-04-07,9,THELMA AVE,SPADINA RD,Minor Arterial,Toronto and East York,53,Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,101
2015-04-08,14,APEX RD,LAWRENCE AVE W,Major Arterial,North York,32,Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Driver,65 to 69,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,31
2015-04-10,3,KENNEDY RD,EGLINTON AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Angle,Driver,40 to 44,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,124
2015-04-10,3,KENNEDY RD,EGLINTON AVE E,Major Arterial,Scarborough,41,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Angle,Driver,20 to 24,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,1,0,0,124
2015-04-10,11,DAWES RD,DANFORTH AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,80 to 84,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,62
2015-04-10,11,DAWES RD,DANFORTH AVE,Major Arterial,Toronto and East York,54,Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,62
2015-04-13,17,WILSON AVE,WILLIAM CRAGG DR,Major Arterial,North York,31,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,85 to 89,Fatal,"Automobile, Station Wagon",0,0,1,0,0,1,0,0,0,1,0,0,0,26
2015-04-13,17,WILSON AVE,WILLIAM CRAGG DR,Major Arterial,North York,31,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,50 to 54,None,Municipal Transit Bus (TTC),0,0,1,0,0,1,0,0,0,1,0,0,0,26
2015-04-15,6,FINCH AVE W,ARROW RD,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,0,0,0,0,22
2015-04-15,6,FINCH AVE W,ARROW RD,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,60 to 64,Major,Other Emergency Vehicle,0,0,1,0,0,0,0,0,0,0,0,0,0,22
2015-04-16,15,LAKE SHORE BLVD E,LOWER JARVIS ST,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,85 to 89,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,77
2015-04-16,15,LAKE SHORE BLVD E,LOWER JARVIS ST,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,30 to 34,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,77
2015-04-18,17,BYNG AVE,DORIS AVE,Minor Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,1,0,0,0,1,1,1,0,0,0,51
2015-04-18,17,BYNG AVE,DORIS AVE,Minor Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,20 to 24,None,Motorcycle,0,0,1,1,0,0,0,1,1,1,0,0,0,51
2015-04-20,21,FINCH AVE E,WAYSIDE AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Rear End,Driver,35 to 39,Major,Passenger Van,0,0,1,0,0,0,0,1,1,1,0,1,0,117
2015-04-20,21,FINCH AVE E,WAYSIDE AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Rear End,Driver,50 to 54,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,1,0,117
2016-08-30,6,WARDEN AVE,FINCH AVE E,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,65 to 69,None,Municipal Transit Bus (TTC),0,0,1,0,0,1,0,1,0,0,0,0,0,117
2016-08-02,17,FRONT ST E,YONGE ST,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,77
2016-08-02,17,FRONT ST E,YONGE ST,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Motorcycle Driver,15 to 19,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,77
2016-08-02,21,BLUE JAYS WAY,NAVY WHARF CRT,Minor Arterial,Toronto and East York,52,Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,55 to 59,None,Passenger Van,1,0,1,0,0,0,0,1,0,1,0,0,0,77
2016-08-03,11,STEELES AVE W,HILDA AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,36
2016-08-03,11,STEELES AVE W,HILDA AVE,Major Arterial,North York,32,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,60 to 64,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,0,0,0,36
2016-08-03,18,ELLESMERE RD,HELICON GT,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,60 to 64,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,135
2016-08-03,18,ELLESMERE RD,HELICON GT,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,0,1,1,0,0,135
2016-08-03,18,DUFFERIN ST,WATERLOO AVE,Local,North York,32,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,40 to 44,Major,Motorcycle,0,0,1,1,0,0,0,0,0,1,0,0,0,34
2016-08-03,18,DUFFERIN ST,WATERLOO AVE,Local,North York,32,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,25 to 29,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,1,0,0,0,34
2016-08-05,12,FINCH AVE W,TALBOT RD,Major Arterial,North York,32,Mid-Block,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,37
2016-08-05,18,REXDALE BLVD,HUMBERWOOD BLVD,Major Arterial,Etobicoke York,23,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Truck Driver,45 to 49,None,Truck-Tractor,0,0,0,1,1,0,0,0,1,1,0,0,0,1
2016-08-05,18,REXDALE BLVD,HUMBERWOOD BLVD,Major Arterial,Etobicoke York,23,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Motorcycle Driver,25 to 29,Fatal,Motorcycle,0,0,0,1,1,0,0,0,1,1,0,0,0,1
2016-08-06,20,LAKE SHORE BLVD E,DON ROADWAY,Major Arterial,Toronto and East York,55,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,50 to 54,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,70
2016-08-06,20,LAKE SHORE BLVD E,DON ROADWAY,Major Arterial,Toronto and East York,55,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,45 to 49,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,70
2016-01-23,3,BATHURST ST,FORT YORK BLVD,Major Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Turning Movement,Driver,40 to 44,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,77
2016-08-09,12,KEELE ST,HIRONS ST,Major Arterial,Etobicoke York,11,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,30 to 34,Major,Motorcycle,0,0,1,1,0,0,0,0,1,1,0,0,0,90
2016-08-09,12,KEELE ST,HIRONS ST,Major Arterial,Etobicoke York,11,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,1,1,0,0,0,90
2016-08-10,16,MARCELLA ST,ANGORA ST,Local,Scarborough,43,Intersection,Stop Sign,Clear,Daylight,Dry,Angle,Driver,60 to 64,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,137
2016-08-10,16,MARCELLA ST,ANGORA ST,Local,Scarborough,43,Intersection,Stop Sign,Clear,Daylight,Dry,Angle,Driver,15 to 19,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,137
2016-08-11,16,WESTHUMBER BLVD,KIPLING AVE,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,45 to 49,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,1,1,0,0,0,4
2016-08-11,16,WESTHUMBER BLVD,KIPLING AVE,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,1,1,0,0,0,4
2016-08-13,22,LAKE SHORE BLVD W,LONG BRANCH AVE,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,"Dark, artificial",Wet,SMV Other,Motorcycle Driver,25 to 29,Major,Motorcycle,0,0,0,1,0,0,0,0,0,0,0,0,0,19
2016-08-14,2,STEELES AVE E,REESOR RD,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Approaching,Driver,20 to 24,Fatal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,131
2016-08-14,2,STEELES AVE E,REESOR RD,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Approaching,Passenger,20 to 24,Minor,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,131
2016-08-14,2,STEELES AVE E,REESOR RD,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Approaching,Driver,30 to 34,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,131
2016-08-14,2,STEELES AVE E,REESOR RD,Minor Arterial,Scarborough,42,Mid-Block,No Control,Clear,Dark,Dry,Approaching,Driver,55 to 59,Minor,Pick Up Truck,0,0,1,0,0,0,0,1,1,1,0,0,0,131
2016-08-16,9,WELLESLEY ST E,PARLIAMENT ST,Minor Arterial,Toronto and East York,51,Intersection,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Driver,20 to 24,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,71
2016-08-16,23,THE WEST MALL,THE QUEENSWAY,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,30 to 34,Major,Bicycle,0,1,0,0,1,0,0,0,0,0,0,0,0,14
2016-08-16,23,THE WEST MALL,THE QUEENSWAY,Major Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Cyclist Collisions,Truck Driver,50 to 54,None,Truck-Tractor,0,1,0,0,1,0,0,0,0,0,0,0,0,14
2016-08-17,16,KEELE ST,MURRAY ROSS PKWY,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,55 to 59,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,1,27
2016-08-17,16,KEELE ST,MURRAY ROSS PKWY,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,40 to 44,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,1,27
2016-08-17,16,KEELE ST,MURRAY ROSS PKWY,Major Arterial,Etobicoke York,31,Mid-Block,No Control,Clear,Daylight,Dry,Approaching,Driver,35 to 39,Minimal,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,1,27
2016-08-19,18,KIPLING AVE,DIXON RD,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,0,0,0,0,6
2016-08-19,19,CONLINS RD,MILNER AVE,Collector,Scarborough,42,Mid-Block,No Control,Clear,Daylight,Dry,Sideswipe,Motorcycle Driver,20 to 24,Major,Motorcycle,0,0,1,1,0,0,0,0,1,1,0,0,0,131
2016-08-19,19,CONLINS RD,MILNER AVE,Collector,Scarborough,42,Mid-Block,No Control,Clear,Daylight,Dry,Sideswipe,Driver,60 to 64,None,Pick Up Truck,0,0,1,1,0,0,0,0,1,1,0,0,0,131
2016-08-20,13,SHEPPARD AVE W,JANE ST,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Approaching,Driver,80 to 84,Major,"Automobile, Station Wagon",0,0,1,0,1,0,0,0,1,1,0,0,0,25
2016-08-20,13,SHEPPARD AVE W,JANE ST,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Approaching,Driver,60 to 64,Minimal,"Automobile, Station Wagon",0,0,1,0,1,0,0,0,1,1,0,0,0,25
2016-08-20,13,SHEPPARD AVE W,JANE ST,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Approaching,Truck Driver,20 to 24,None,Truck (other),0,0,1,0,1,0,0,0,1,1,0,0,0,25
2016-08-20,13,SHEPPARD AVE W,JANE ST,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Approaching,Truck Driver,45 to 49,None,Truck (other),0,0,1,0,1,0,0,0,1,1,0,0,0,25
2016-08-21,6,FINCH AVE E,TRUDY RD,Major Arterial,North York,33,Intersection,No Control,Clear,Daylight,Dry,SMV Other,Driver,20 to 24,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,47
2016-08-21,16,ALBION RD,HIGHWAY 27  N,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,35 to 39,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,1
2016-08-21,16,ALBION RD,HIGHWAY 27  N,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,40 to 44,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,1
2016-08-22,13,DUFFERIN ST,DUNDAS ST W,Minor Arterial,Toronto and East York,14,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,60 to 64,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,84
2016-08-24,18,JANE ST,ALLIANCE AVE,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,30 to 34,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,111
2016-08-24,18,JANE ST,ALLIANCE AVE,Major Arterial,Etobicoke York,12,Mid-Block,No Control,Clear,Daylight,Dry,Rear End,Driver,40 to 44,None,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,1,0,0,0,111
2016-08-25,21,DIXON RD,ISLINGTON AVE,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,0,0,0,0,6
2016-08-25,21,DIXON RD,ISLINGTON AVE,Major Arterial,Etobicoke York,23,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Driver,25 to 29,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,0,0,0,0,6
2016-08-26,8,LOWER JARVIS ST,LAKE SHORE BLVD E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,30 to 34,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,1,0,0,77
2016-08-26,8,LOWER JARVIS ST,LAKE SHORE BLVD E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,20 to 24,Minimal,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,1,0,0,77
2016-08-26,8,LOWER JARVIS ST,LAKE SHORE BLVD E,Major Arterial,Toronto and East York,51,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,20 to 24,Minimal,"Automobile, Station Wagon",1,0,1,0,0,0,0,1,0,1,1,0,0,77
2016-08-26,16,116 ELINOR AVE,JOY DR,Local,Scarborough,41,Mid-Block,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,50 to 54,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,119
2016-08-26,22,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Major Arterial,Toronto and East York,14,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Sideswipe,Motorcycle Driver,40 to 44,Major,Motorcycle,0,0,1,1,0,0,0,1,1,1,0,0,0,82
2016-08-26,22,LAKE SHORE BLVD W,BRITISH COLUMBIA RD,Major Arterial,Toronto and East York,14,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Sideswipe,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,1,1,1,0,0,0,82
2016-08-27,13,ROYAL YORK RD,NEWCASTLE ST,Minor Arterial,Etobicoke York,22,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,70 to 74,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,17
2016-08-29,7,STEELES AVE E,PHARMACY AVE,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,116
2016-08-29,16,WARDEN AVE,CONTINENTAL PL,Major Arterial,Scarborough,41,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,55 to 59,None,"Automobile, Station Wagon",0,0,1,1,0,0,0,0,0,0,0,0,0,119
2016-08-29,16,WARDEN AVE,CONTINENTAL PL,Major Arterial,Scarborough,41,Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Motorcycle Driver,30 to 34,Major,Motorcycle,0,0,1,1,0,0,0,0,0,0,0,0,0,119
2016-08-30,6,WARDEN AVE,FINCH AVE E,Major Arterial,Scarborough,42,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,50 to 54,Major,"Automobile, Station Wagon",0,0,1,0,0,1,0,1,0,0,0,0,0,117
2015-11-08,3,WARDEN AVE,HUNTINGWOOD DR,Major Arterial,Scarborough,42,Mid-Block,No Control,Clear,"Dark, artificial",Dry,SMV Other,Driver,30 to 34,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,0,0,0,0,0,117
2016-06-30,11,JANE ST,WILSON AVE,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,20 to 24,Major,Bicycle,0,1,0,0,1,0,0,0,0,0,0,0,0,26
2016-06-30,11,JANE ST,WILSON AVE,Major Arterial,Etobicoke York,31,Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Truck Driver,30 to 34,None,"Truck - Closed (Blazer, etc)",0,1,0,0,1,0,0,0,0,0,0,0,0,26
2015-11-08,11,LAWRENCE AVE E,GREENHOLM CRCT,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,40 to 44,None,"Automobile, Station Wagon",1,0,1,0,0,0,0,0,0,1,0,0,0,137
2015-12-20,6,DUFFERIN ST,DAVENPORT RD,Major Arterial,Toronto and East York,13,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Cyclist Collisions,Cyclist,30 to 34,Major,Bicycle,0,1,1,0,0,0,0,0,0,0,0,0,0,93
2016-09-01,14,ROGERS RD,KANE AVE,Minor Arterial,Etobicoke York,12,Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist,60 to 64,Major,Bicycle,0,1,1,0,0,0,0,0,0,1,0,0,0,110
2015-10-18,1,LAKE SHORE BLVD W,THIRTY SEVENTH ST,Major Arterial,Etobicoke York,22,Mid-Block,No Control,Clear,"Dark, artificial",Dry,SMV Other,Driver,20 to 24,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,0,1,1,0,0,0,19
2015-12-20,6,DUFFERIN ST,DAVENPORT RD,Major Arterial,Toronto and East York,13,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Cyclist Collisions,Driver,35 to 39,None,"Automobile, Station Wagon",0,1,1,0,0,0,0,0,0,0,0,0,0,93
2016-07-01,4,F G GARDINER XY  E,DON VALLEY PARKWAY  N,Major Arterial,Toronto and East York,51,Mid-Block,No Control,Clear,"Dark, artificial",Dry,SMV Other,Motorcycle Driver,35 to 39,Major,Motorcycle,0,0,0,1,0,0,0,0,0,0,0,0,0,77
2016-06-01,8,LAWRENCE AVE E,MOSSBANK DR,Major Arterial,Scarborough,43,Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,20 to 24,Major,"Automobile, Station Wagon",0,0,1,0,0,0,0,1,1,1,0,0,0,137
